TransactionID,Date,AccountID,AccountName,TransactionType,Amount,Currency,ExchangeRate,Balance,Merchant,MerchantPhone,MerchantEmail,Category,Subcategory,Country,City,PostalCode,CardNumber,Email,Phone,IsFraud,Notes,CustomerSince
TX100174,12/22/2023,AC3899,Sana Chopra,Debit,46.16,GBP,108.6736,-160194.21,Swiggy,-2124861375,swiggy@biz.com,Entertainment,Movies,USA,Mumbai,546614,XXXX-XXXX-XXXX-6913,sana.chopra@yahoo.com,-3315748189,No,promo applied,10/27/2016
TX104880,5/14/2024,AC5337,Neha Khan,Debit,109.13,USD,79.796,-2582212.57,ElectroWorld,9588893664,electroworld@biz.com,Automotive,Fuel,Australia,Hyderabad,801489,XXXX-XXXX-5552,neha.khan@hotmail.com,1070470867,No,repeat purchase,2018
TX100277,6/21/2024,AC2573,Rohit Patel,Credit,16.11,INR,1,-174476.43,Paytm Mall,5834150089,paytmmall@biz.com,Health,Pharmacy,UAE,Pune,150518,XXXX-XXXX-6100,rohit.patel@example.com,3390972428,No,manual adjustment,2015
TX101069,3/31/2025,AC1869,Uma Patel,debit,50.19,INR,1,-553826.19,Zomato,,zomato@biz.com,Electronics,Accessory,UK,Mumbai,270301,XXXX-XXXX-XXXX-5411,uma.patel@example.com,-8115428448,No,monthly subscription,7/29/2017
TX101548,12/8/2023,AC2311,Ritu Mehta,CREDIT,83.04,INR,1,"?-1,000,763.95",Flipkart,6620897598,flipkart@biz.com,Travel,Taxi,Canada,Chennai,759390,XXXX-XXXX-6209,ritu.mehta@hotmail.com,8593732596,No,manual adjustment,Aug-22
TX101024,4/4/2024,AC6835,Lina Jshi,Credit,263.24,USD,76.6029,-541776.94,LocalMart,-5968112988,localmart@biz.com,Electronics,Mobile,UK,Mumbai,498636,XXXX-XXXX-XXXX-9079,lina.jshi@yahoo.com,-6040696759,No,suspected fraud,2/24/2021
TX105036,6/17/2025,AC9458,uma ROY,Credit,455.83,AED,19.6143,-2625844.68,ShopEasy,,shopeasy@biz.com,Clothing,Men,Australia,Noida,862,XXXX-XXXX-8701,uma.roy@hotmail.com,6569297580,No,,2019
TX102834,11/16/2023,AC4280,Arjun Patel,debit,-24.73,USD,80.5193,-1625672.56,LocalMart,1290289348,localmart@biz.com,Clothing,Men,Canada,Chennai,418469,XXXX-XXXX-6347,arjun.patel@yahoo.com,7401571126,,monthly subscription,4/5/2018
TX101466,10/30/2024,AC4627,Ritu Khan,debit,245.64,GBP,98.185,"?-985,638.45",Paytm Mall,9475879126,,Health,Pharmacy,Australia,Mumbai,132849,XXXX-XXXX-2250,ritu.khan@example.com,9948595066,No,,Jun-24
TX105504,9/1/2025,AC1543,Amit Bose,Debit,18.53,AED,20.9069,-2826452.01,Paytm Mall,6329646382,paytmmall@biz.com,Health,Pharmacy,USA,Bengaluru,352353,4.6858E+15,amit.bose@example.com,-2811189793,No,chargeback requested,Aug-19
TX105002,6/14/2024,AC3545,Sana Iyer,debit,3.84,AED,19.7323,-2624404.4,Reliance,5635170601,,Health,Clinic,Canada,Hyderabad,N/A,XXXX-XXXX-6206,sana.iyer@gmail.com,,No,cashback credited,2019
TX101713,2/20/2024,AC8972,Sam Singh,debit,91.55,GBP,105.3572,"?-1,105,551.48",Amazon,2189855539,amazon@biz.com,Utilities,Water,USA,Chennai,232186,XXXX-XXXX-8291,sam.singh@gmail.com,-2636617762,No,suspected fraud,2019
TX103424,5/27/2025,AC3559,Vikram Reddy,Debit,3.93,usd,72.325,-1849463.42,Reliance,,reliance@biz.com,Entertainment,Concert,UK,Delhi,410471,XXXX-XXXX-5425,vikram.reddy@hotmail.com,108520142,No,monthly subscription,8/11/2022
TX102611,4/10/2024,AC5133,Isha Joshi,debit,8.46,USD,82.9848,-1559512.95,Walmart,-1529509870,walmart@biz.com,Dining,Cafe,USA,Kolkata,698925,XXXX-XXXX-7608,isha.joshi@yahoo.com,8892692036,No,promo applied,11/9/2023
TX100388,7/15/2025,AC4968,Raj Joshi,debit,103.6,AED,20.5889,-189691.59,Paytm Mall,1165354811,,Travel,Taxi,Canada,Chennai,920173,XXXX-XXXX-1198,raj.joshi@hotmail.com,6051084537,No,promo applied,1/9/2021
TX102070,11/23/2023,AC4733,Uma Gupta,CREDIT,105.48,INR,1,-1199361.83,Reliance,6831707692,reliance@biz.com,Utilities,Water,UAE,Chennai,577084,XXXX-XXXX-XXXX-5202,uma.gupta@example.com,20452678,No,monthly subscription,unknown
TX103970,5/16/2024,AC2808,Rahul Chopra,Debit,20.56,INR,1,-2122201.66,AutoZone,6567793876,,Health,Clinic,UK,Noida,845884,XXXX-XXXX-XXXX-5302,rahul.chopra@example.com,7875885733,No,repeat purchase,2016
TX103495,10/9/2023,AC2128,Karan Desai,Debit,$337.71 ,USD,78.22,-1871073.59,Myntra,430691906,myntra@biz.com,Travel,Flight,UAE,Jaipur,468325,XXXX-XXXX-6735,karan.desai@example.com,-4890887877,No,promo applied,10/21/2016
TX102821,7/29/2025,AC8443,Lina Gupta,debit,91.3,INR,1,-1625243.35,Reliance,-8965913187,,Groceries,Supermarket,USA,Bengaluru,401624,XXXX-XXXX-4249,lina.gupta@yahoo.com,4521369727,No,promo applied,5/26/2021
TX104976,3/12/2025,AC5524,Amit Chopra,CREDIT,173.15,INR,1,n/a,ShopEasy,,shopeasy@biz.com,Clothing,Men,Canada,Chennai,853640,XXXX-XXXX-XXXX-3077,amit.chopra@hotmail.com,,No,repeat purchase,2/19/2023
TX101424,12/16/2023,AC6402,Asha Das,debit,9.45,GBP,104.2831,"?-975,888.26",Myntra,6028962435,,Groceries,Specialty,Australia,Kolkata,N/A,4.4363E+15,asha.das@hotmail.com,-3083947801,No,monthly subscription,19/03/2020
TX103542,12/5/2024,AC5553,Anita Kumar,debit,95.14,USD,76.3724,-1984157.88,Zomato,,,Clothing,Women,Australia,Noida,368,XXXX-XXXX-9617,anita.kumar@gmail.com,7330861012,No,,2020
TX105945,7/15/2024,AC4046,Vikram Nair,Debit,USD 90.05,USD,78.6761,-2934469.63,Paytm Mall,3493686028,paytmmall@biz.com,Travel,Flight,Australia,Delhi,734674,XXXX-XXXX-4762,vikram.nair@hotmail.com,6831707692,No,chargeback requested,Apr-17
TX103574,9/21/2024,AC9557,Suresh Das,Debit,7.21,INR,1,-1985165.8,LocalMart,,localmart@biz.com,Education,Course,UK,Pune,512517,XXXX-XXXX-4363,suresh.das@example.com,-9881957897,No,manual adjustment,Nov-25
TX100050,6/20/2024,AC5458,Isha Das,debit,?48.86,GBP,103.7829,-143861.27,Amazon,-7408524734,,Health,Pharmacy,Australia,Bengaluru,345744,XXXX-XXXX-6603,isha.das@gmail.com ,3418919090,No,manual adjustment,10/5/2019
TX101887,3/17/2024,AC3161,Anita Iyer,Debit,55.08x,USD,82.8506,-1162753.28,Paytm Mall,-7080457406,,Travel,Taxi,UAE,Jaipur,499595,XXXX-XXXX-XXXX-3625,anita.iyer@hotmail.com,4251411751,No,promo applied,unknown
TX103695,9/8/2025,AC6954,Lina Gupta,CREDIT,22.69x,USD,81.107,-1936929.41,Reliance,3695966953,reliance@biz.com,Automotive,Fuel,India,Jaipur,288009,XXXX-XXXX-XXXX-4033,lina.gupta@example.com,8716698628,No,promo applied,6/28/2017
TX104229,7/15/2024,AC8982,Isha Iyer,debit,Rs 33.46,AED,20.7912,-2238367.62,Flipkart,4883970271,flipkart@biz.com,Utilities,Internet,India,Noida,N/A,XXXX-XXXX-XXXX-4992,isha.iyer@hotmail.com,2213571126,No,,2016
TX105201,11/4/2023,AC9489,Uma Iyer,CREDIT,17.95,usd,74.9443,"?-2,680,222.29",Swiggy,8551822077,,Travel,Flight,Australia,Pune,980111,,uma.iyer@gmail.com,1131383701,No,promo applied,8/10/2016
TX104799,12/13/2023,AC4460,Maya Desai,Debit,"?80,400.00",INR,1,-2579173.05,Zomato,4476350952,zomato@biz.com,Groceries,Specialty,UK,Jaipur,230551,XXXX-XXXX-8195,maya.desai@hotmail.com,7088635643,No,monthly subscription,23/03/2025
TX100482,4/20/2025,AC4465,Anita Desai,CREDIT,4.82,gbp,91.2653,"?-260,086.47",Myntra,,myntra@biz.com,Electronics,Mobile,Canada,Bengaluru,152969,XXXX-XXXX-XXXX-7475,anita.desaihotmail.com,737561501,No,manual adjustment,2016
TX103393,4/12/2024,AC8038,Suresh Khan,Debit,30.24,AED,18.0924,-1824942.15,Amazon,,,Health,Clinic,Australia,Pune,481257,4.10264E+15,suresh.khangmail.com,160034560,No,cashback credited,8/12/2022
TX105241,4/30/2024,AC8923,Ritu Chopra,debit,12.05,USD,77.176,-2682236.07,Amazon,,amazon@biz.com,Dining,Cafe,UAE,Pune,574246,XXXX-XXXX-5997,ritu.chopra@example.com,2753786541,No,cashback credited,Mar-19
TX102251,10/2/2024,AC6415,Rahul Khan,CREDIT,203.04,USD,79.2544,n/a,ShopEasy,6929362719,shopeasy@biz.com,Education,Course,Canada,Gurugram,N/A,XXXX-XXXX-5879,rahul.khan@gmail.com,,No,suspected fraud,5/17/2015
TX104162,12/3/2023,AC6578,Arjun Joshi,CREDIT,23.99,AED,19.974,-2236938.47,ShopEasy,3646078935,,Utilities,Water,UAE,Chennai,794066,XXXX-XXXX-4811,arjun.joshi@hotmail.com,-9671014450,No,,23/01/2022
TX102313,1/30/2025,AC7401,Dev Desai,Credit,-60.18,INR,1,-1272702.72,Zomato,2748671562,zomato@biz.com,Automotive,Fuel,USA,Noida,572584,XXXX-XXXX-4055,dev.desai@hotmail.com,-7289422453,No,promo applied,Aug-20
TX102849,11/13/2023,AC6708,Anita Das,Refund,17.34,USD,73.6019,-1626398.92,Walmart,5719531424,walmart@biz.com,Electronics,Accessory,USA,Gurugram,266955,XXXX-XXXX-XXXX-9192,anita.das@example.com,2232963535,No,chargeback requested,Jul-24
TX105681,12/21/2023,AC9334,Sam Desai,Credit,21.97,USD,80.3104,-2900605.99,LocalMart,4088559549,localmart@biz.com,Clothing,Women,Canada,Mumbai,213245,XXXX-XXXX-5193,sam.desai@gmail.com,7251505884,No,suspected fraud,20/09/2023
TX103103,9/23/2024,AC9516,Uma Khan,Refund,119.67,INR,1,-1675980.26,AutoZone,9650909283,autozone@biz.com,Education,Course,Canada,Bengaluru,101811,XXXX-XXXX-3926,uma.khan@yahoo.com,-9805424797,No,promo applied,2024
TX105003,6/1/2025,AC9881,Sana Sharma,Credit,22.28,GBP,93.8408,-2624415.54,Myntra,2386269851,,Groceries,Specialty,UAE,Hyderabad,317651,XXXX-XXXX-XXXX-2417,sana.sharma@example.com,8046020536,No,,11/6/2021
TX104127,7/31/2025,AC7635,Priya Chopra,Credit,286.71,INR,1,-2235959.13,Walmart,,,Groceries,Supermarket,India,Kolkata,968247,XXXX-XXXX-XXXX-4185,priya.chopra@example.com,6611477237,No,promo applied,Jul-24
TX103867,1/24/2025,AC1638,Suresh Desai,Debit,240.89,inr,1,"?-2,119,365.17",Myntra,-1572488919,myntra@biz.com,Groceries,Supermarket,India,Bengaluru,897288,4.19602E+15,suresh.desai@hotmail.com,5972118955,No,chargeback requested,2017
TX102465,2/15/2024,AC4043,Uma Khan,CREDIT,96.04,INR,1,-1483046.23,AutoZone,,autozone@biz.com,Electronics,Mobile,Australia,Pune,827962,XXXX-XXXX-2292,uma.khan@example.com,4816182501,No,suspected fraud,12/28/2015
TX102929,1/25/2025,AC6409,Rahul Patel,debit,108.04,INR,1,"?-1,640,503.52",Walmart,5941252292,walmart@biz.com,Health,Clinic,Australia,Noida,386137,4.09367E+15,rahul.patel@yahoo.com,8422938268,No,manual adjustment,Sep-24
TX105883,4/25/2024,AC3205,Rahul Nair,Debit,5.47,INRr,1,-2922232.46,LocalMart,8217884300,localmart@biz.com,Entertainment,Concert,Australia,Hyderabad,326501,XXXX-XXXX-6005,rahul.nair@hotmail.com,6133915982,No,cashback credited,3/29/2022
TX104106,7/31/2025,AC3798,Raj Reddy,debit,23.26,INR,1,-2235228.68,LocalMart,2621288159,localmart@biz.com,Travel,Flight,Australia,Bengaluru,982282,XXXX-XXXX-XXXX-5312,raj.reddy@hotmail.com,1433212044,No,cashback credited,4/1/2018
TX100064,9/28/2023,AC7468,Rahul Das,Refund,87.8,AED,21.0133,-144168.67,ElectroWorld,-3489644522,electroworld@biz.com,Clothing,Men,USA,Noida,938443,XXXX-XXXX-5101,rahul.das@gmail.com,,No,monthly subscription,5/31/2018
TX105744,3/16/2025,AC8886,Sana Reddy,debit,3.96,USD,74.8613,"?-2,901,952.25",Walmart,,walmart@biz.com,Entertainment,Streaming,India,Jaipur,387117,XXXX-XXXX-XXXX-2281,sana.reddy@hotmail.com,2883224499,No,cashback credited,24/05/2019
TX100776,12/19/2024,AC1902,raj NAIR,debit,13.84,AED,18.0888,-446763.04,ElectroWorld,8820964022,electroworld@biz.com,Groceries,Specialty,India,Gurugram,416202,XXXX-XXXX-4383,raj.nair@gmail.com,5939085357,No,promo applied,Apr-23
TX104173,7/28/2025,AC6424,Ritu Iyer,CREDIT,10.39,INR,1,-2237108.82,Flipkart,6372715483,,Health,Clinic,UK,Bengaluru,393830,,ritu.iyer@hotmail.com,4372342987,No,repeat purchase,11/14/2020
TX104587,12/27/2023,AC7443,Asha Sharma,debit,99.75,USD,78.213,-2465585.93,Starbucks,7795718232,,Education,Books,UK,Noida,N/A,XXXX-XXXX-XXXX-3846,asha.sharma@yahoo.com,8873131303,No,monthly subscription,2016
TX102734,12/29/2024,AC1229,Amit Singh,debit,Rs 359.41,INR,1,-1604774.69,BigBasket,5825480479,bigbasket@biz.com,Automotive,Repair,Australia,Bengaluru,385380,XXXX-XXXX-1545,amit.singh@yahoo.com,3133161097,No,repeat purchase,7/10/2025
TX102580,8/24/2025,AC6498,Neha Singh,Debit,51.76,GBP,105.8271,-1558788.71,Swiggy,3540208546,swiggy@biz.com,Dining,FastFood,UK,Bengaluru,N/A,XXXX-XXXX-8794,neha.singh@yahoo.com,8540357358,No,promo applied,31/03/2022
TX104616,1/13/2025,AC7071,Priya Sharma,Debit,131,INR,1,-2466421.04,Myntra,,,Travel,Flight,Canada,Mumbai,189715,XXXX-XXXX-4093,priya.sharma@gmail.com,8670047038,No,chargeback requested,2015
TX103483,5/18/2024,AC4890,Sam Chopra,debit,30.66,INR,1,-1865728.94,AutoZone,,,Utilities,Internet,India,Jaipur,157156,XXXX-XXXX-1634,sam.chopra@gmail.com,3656995886,No,chargeback requested,2016
TX105914,12/6/2024,AC3259,Suresh Desai,Credit,24.98,AED,21.4058,-2933432.4,Swiggy,9505512509,,Dining,Cafe,India,Mumbai,802957,XXXX-XXXX-6623,suresh.desai@example.com,8041584834,No,repeat purchase,Jan-20
TX102344,3/22/2025,AC1073,Arjun Gupta,Refund,2.50x,GBP,96.5883,-1284181.39,LocalMart,2088996068,localmart@biz.com,Dining,Restaurant,Canada,Mumbai,320311,XXXX-XXXX-XXXX-3613,arjun.gupta@hotmail.com,1159671212,No,,2021
TX104687,9/13/2023,AC5787,Arjun Bose,Credit,10.59,USD,78.974,"?-2,481,799.03",BigBasket,,,Travel,Flight,USA,Chennai,211121,XXXX-XXXX-9639,arjun.bose@hotmail.com,8650669822,No,promo applied,17/12/2018
TX102815,12/7/2024,AC6708,Anita Joshi,debit,87.97x,USD,81.7991,-1625102.35,ShopEasy,,,Travel,Hotel,UAE,Pune,806745,XXXX-XXXX-7364,anita.joshi@gmail.com,5505128066,No,repeat purchase,7/8/2024
TX102724,4/8/2025,AC9223,Raj Patel,Credit,349.01,GBP,104.7129,-1604206.37,Starbucks,4451939954,starbucks@biz.com,Utilities,Water,UAE,Kolkata,335672,XXXX-XXXX-XXXX-7926,raj.patel@hotmail.com,-7262098527,No,manual adjustment,4/11/2022
TX105381,12/3/2023,AC6765,Raj Patel,CREDIT,15.74,USD,82.8921,-2774915.34,Flipkart,3290386115,flipkart@biz.com,Dining,Restaurant,India,Gurugram,634027,XXXX-XXXX-XXXX-3087,raj.patel@gmail.com,9431615206,No,monthly subscription,5/31/2015
TX104026,9/25/2024,AC7844,Sana Gupta,debit,12.97,INR,1,-2230275.45,Swiggy,-5160638002,swiggy@biz.com,Travel,Hotel,Canada,Jaipur,587745,XXXX-XXXX-XXXX-8711,sana.gupta@yahoo.com,325768787,No,suspected fraud,5/1/2025
TX100724,4/24/2025,AC2224,Amit Chopra,debit,40.65x,GBP,99.9924,"?-441,404.07",Flipkart,,,Health,Pharmacy,UAE,Pune,129338,XXXX-XXXX-XXXX-7072,amit.chopra@yahoo.com,-575283107,No,manual adjustment,6/4/2023
TX105565,9/18/2023,AC8719,Karan Joshi,debit,75.8,INR ,1,-2868065.03,ShopEasy,9597847110,shopeasy@biz.com,Entertainment,Concert,Canada,Noida,919926,XXXX-XXXX-5094,karan.joshi@yahoo.com,7772239369,No,cashback credited,2021
TX105544,3/7/2024,AC1741,Maya Patel,Credit,21.36,USD,80.0378,"?-2,867,426.49",Reliance,8452955055,reliance@biz.com,Entertainment,Movies,UAE,Gurugram,259377,XXXX-XXXX-2797,maya.patel@gmail.com,-8226515663,No,repeat purchase,2017
TX102629,6/16/2024,AC2182,Dev Sharma,Debit,18.63,USD,73.8385,-1560131.04,BigBasket,,bigbasket@biz.com,Automotive,Repair,UAE,Kolkata,113932,XXXX-XXXX-2900,dev.sharma@hotmail.com,8752273352,No,repeat purchase,3/15/2022
TX105308,4/11/2024,AC6675,Raj Gupta,Debit,13.32,AED,21.5999,n/a,Reliance,-6007743283,,Utilities,Internet,UK,Gurugram,359940,XXXX-XXXX-1918,raj.gupta@hotmail.com,6186803600,No,suspected fraud,Jun-25
TX105907,7/13/2024,AC2232,Ritu Bose,debit,1.02,USD,82.6854,-2933144.11,Myntra,3852406245,myntra@biz.com,Health,Pharmacy,India,Mumbai,334380,XXXX-XXXX-1813,ritu.bose@hotmail.com,-849868673,No,monthly subscription,2025
TX101735,10/10/2023,AC1391,Uma Das,Refund,4.76,INR ,1,-1143061.98,Starbucks,4311350117,starbucks@biz.com,Entertainment,Streaming,UAE,Delhi,119863,,uma.das@example.com,4453234873,No,chargeback requested,8/9/2015
TX103124,6/4/2025,AC5445,Dev Kumar,Debit,28.01,AED,21.0804,-1676320.34,Starbucks,1401474042,starbucks@biz.com,Entertainment,Streaming,Canada,Chennai,191754,XXXX-XXXX-XXXX-1796,dev.kumar@example.com,6702091663,No,cashback credited,29/01/2021
TX104940,11/2/2023,AC8408,anita BOSE,Debit,67,INR,1,-2592612.62,ShopEasy,1884798052,shopeasy@biz.com,Groceries,Specialty,UAE,Kolkata,165292,4.37596E+15,anita.bose@yahoo.com,7446915486,No,cashback credited,28/07/2021
TX105078,4/20/2025,AC1223,Rahul Joshi,Debit,49.47,AED,18.8554,-2652804.79,Myntra,8905387807,myntra@biz.com,Dining,Cafe,UK,Gurugram,990591,XXXX-XXXX-XXXX-5876,rahul.joshi@example.com,5927288572,No,suspected fraud,14/08/2024
TX104802,8/5/2024,AC1015,Sam Bose,debit,-6.21,USD,82.8495,-2579215.82,Paytm Mall,-2504215461,,Groceries,Specialty,Australia,Bengaluru,226471,XXXX-XXXX-9694,sam.bose@hotmail.com,8075972440,No,promo applied,May-24
TX100273,7/23/2025,AC2322,Isha Gupta,Debit,33.52,USD,82.3054,-174413.42,Zomato,3545440972,,Utilities,Electricity,UK,Bengaluru,598895,XXXX-XXXX-XXXX-4802,isha.gupta@example.com,4754253063,No,suspected fraud,5/21/2025
TX102944,5/26/2024,AC4458,Maya Singh,Credit,48.86,inr,1,-1640927.28,Walmart,6198101682,,Electronics,Laptop,UK,Jaipur,510374,XXXX-XXXX-7294,maya.singh@gmail.com,,No,suspected fraud,12/4/2018
TX105788,5/14/2024,AC7825,Neha Bose,Debit,4.07,INR,1,-2903164.72,Starbucks,-7262098527,,Entertainment,Movies,UAE,Mumbai,414281,XXXX-XXXX-3308,neha.bose@example.com,7923842543,No,monthly subscription,2022
TX105059,11/9/2023,AC7360,Sam Bose,CREDIT,19.91,USD,74.7128,-2626386.7,ShopEasy,,,Dining,Restaurant,UK,Kolkata,432802,XXXX-XXXX-XXXX-8660,sam.bose@gmail.com,7540733428,No,,13/11/2023
TX105538,4/1/2025,AC1537,Raj Bose,Debit,7.55,GBP,98.807,-2867030.38,BigBasket,2312478793,bigbasket@biz.com,Entertainment,Streaming,UAE,Pune,774523,XXXX-XXXX-9603,raj.bose@example.com,,No,promo applied,2/12/2015
TX101452,10/29/2024,AC9991,Anita Joshi,debit,INR 44.21,INR,1,-976788.61,Starbucks,4592546887,starbucks@biz.com,Health,Pharmacy,Canada,Hyderabad,407314,XXXX-XXXX-6834,anita.joshi@hotmail.com,-4795725480,No,,22/06/2018
TX102715,4/24/2025,AC8515,Sana Khan,Refund,2.66,USD,79.2946,-1603637.14,Myntra,7698474683,myntra@biz.com,Dining,Restaurant,Canada,Hyderabad,449911,XXXX-XXXX-9283,sana.khan@gmail.com,2944105560,No,manual adjustment,11/26/2023
TX104245,3/19/2024,AC9569,Suresh Bose,Refund,5.2,AED,21.3618,-2249366.06,LocalMart,6649475389,localmart@biz.com,Clothing,Men,India,Noida,854299,XXXX-XXXX-XXXX-5416,suresh.bose@gmail.com,-1711443932,No,cashback credited,5/7/2024
TX102692,3/18/2024,AC6102,uma PATEL,Debit,31.59x,INR,1,-1602628.75,ElectroWorld,5993190582,electroworld@biz.com,Travel,Flight,Canada,Bengaluru,819049,XXXX-XXXX-1872,uma.patel@yahoo.com,9613032258,No,monthly subscription,6/27/2020
TX102767,7/14/2024,AC7877,Vikram Das,Debit,57.15,USD,73.097,-1617314.12,BigBasket,4508249560,bigbasket@biz.com,Health,Pharmacy,India,Chennai,280500,XXXX-XXXX-1817,vikram.das@hotmail.com,56494516,No,,Jun-15
TX100218,11/29/2023,AC1916,Uma Reddy,Debit,18.5,INR,1,"?-166,059.46",ShopEasy,9588038796,,Travel,Flight,Australia,Noida,776905,XXXX-XXXX-XXXX-4204,uma.reddy@example.com,8034508457,No,suspected fraud,Dec-20
TX100239,5/11/2024,AC1431,Maya Kumar,CREDIT,INR 92.10,INR,1,-182783.39,ShopEasy,,,Entertainment,Streaming,USA,Hyderabad,548270,XXXX-XXXX-6401,maya.kumar@gmail.com,738642594,No,manual adjustment,5/18/2022
TX101131,8/1/2025,AC6348,Maya Das,CREDIT,54.94,INR,1,-556160.59,Amazon,-7360299163,amazon@biz.com,Electronics,Accessory,UAE,Mumbai,977879,XXXX-XXXX-6337,maya.das@yahoo.com,1009025820,No,suspected fraud,9/19/2021
TX105752,3/30/2024,AC4054,Priya Chopra,Refund,175.77,INR,1,-2902121.98,Starbucks,-1277395881,,Utilities,Electricity,USA,Bengaluru,842018,XXXX-XXXX-9675,priya.chopra@hotmail.com,6833231408,No,promo applied,7/13/2024
TX103264,12/15/2023,AC3802,Suresh Chopra,Debit,73.59,USD,79.6648,-1774309.07,Swiggy,8220828966,swiggy@biz.com,Dining,Cafe,USA,Hyderabad,425871,XXXX-XXXX-XXXX-6228,suresh.chopra@example.com,4395449532,No,suspected fraud,6/20/2022
TX102239,1/30/2024,AC5062,Dev Joshi,Refund,75.46x,AED,20.1739,-1270118.32,BigBasket,3055820669,bigbasket@biz.com,Entertainment,Streaming,Canada,Kolkata,582090,,dev.joshi@hotmail.com,5878155795,No,cashback credited,2025
TX105349,3/20/2025,AC2111,Isha Roy,Debit,34.5,USD,75.6201,-2774024.6,LocalMart,8067298536,localmart@biz.com,Groceries,Specialty,India,Kolkata,572226,XXXX-XXXX-XXXX-9506,isha.roy@hotmail.com,-451457449,No,repeat purchase,Jul-16
TX105149,5/20/2024,AC6117,Rohit Gupta,Refund,48.94,AED,20.434,-2678386.8,AutoZone,-7026657688,autozone@biz.com,Health,Pharmacy,India,Pune,161233,XXXX-XXXX-7542,rohit.gupta@yahoo.com,4514674813,No,,14/02/2024
TX101383,3/31/2024,AC3856,Lina Mehta,Debit,16.01,USD,75.1555,-974714.41,AutoZone,4615213663,autozone@biz.com,Automotive,Repair,Canada,Delhi,946693,XXXX-XXXX-7052,lina.mehta@example.com,-7795753420,No,suspected fraud,Jul-19
TX103074,4/27/2024,AC1661,Asha Kumar,Debit,13.74,INR,1,-1653367.52,Reliance,227479439,reliance@biz.com,Travel,Flight,Australia,Jaipur,910919,XXXX-XXXX-9215,asha.kumar@example.com,1831106928,No,repeat purchase,unknown
TX104860,11/18/2024,AC1546,Dev Sharma,Refund,18.71,INR ,1,-2581179.7,BigBasket,-6546313488,bigbasket@biz.com,Clothing,Men,UAE,Pune,933728,XXXX-XXXX-XXXX-7121,dev.sharma@gmail.com,683296801,No,,15/11/2025
TX101357,6/6/2025,AC2221,Maya Gupta,Refund,INR 52.99,GBP,98.2639,-974183.93,Zomato,1706146428,zomato@biz.com,Entertainment,Concert,UAE,Noida,770363,XXXX-XXXX-5158,maya.gupta@hotmail.com ,1188863602,No,manual adjustment,Mar-22
TX104871,1/30/2025,AC8078,Priya Khan,Refund,169.38,INR,1,"?-2,582,028.18",ShopEasy,7224005918,shopeasy@biz.com,Clothing,Women,USA,Noida,278922,XXXX-XXXX-1126,priya.khan@gmail.com,1365314940,No,suspected fraud,3/1/2022
TX102630,7/4/2024,AC8559,Ritu Roy,debit,47.27,USD,76.4789,-1560154.68,Amazon,,amazon@biz.com,Entertainment,Movies,USA,Noida,618880,XXXX-XXXX-XXXX-4740,ritu.roy@yahoo.com,8509402399,No,monthly subscription,2017
TX102832,12/15/2023,AC3744,Amit Chopra,debit,216.04,GBP,98.8171,-1625673,AutoZone,7897579411,,Groceries,Supermarket,India,Chennai,279258,XXXX-XXXX-9689,amit.chopra@hotmail.com,5505871231,No,cashback credited,2020
TX100624,5/7/2024,AC1898,Raj Khan,Credit,224.04,USD,76.9609,-281494.79,ShopEasy,-1634728962,shopeasy@biz.com,Dining,FastFood,Canada,Delhi,426250,XXXX-XXXX-4489,raj.khan@example.com,8993313864,No,monthly subscription,1/19/2022
TX100839,10/31/2024,AC3301,Sana Roy,Refund,25.62,USD,81.6073,-481215.73,ShopEasy,8370519642,shopeasy@biz.com,Health,Pharmacy,India,Noida,846009,XXXX-XXXX-XXXX-8430,sana.roy@gmail.com,4537003722,No,promo applied,Aug-20
TX104723,3/19/2024,AC6110,Neha Gupta,Debit,$23.01 ,USD,79.1647,-2514188.38,Starbucks,-4036489087,starbucks@biz.com,Utilities,Water,Canada,Jaipur,827792,XXXX-XXXX-3450,neha.gupta@gmail.com,-4448783387,No,monthly subscription,Oct-16
TX100323,3/20/2025,AC2647,Sam Sharma,Credit,407.84,GBP,107.5312,"?-175,797.98",BigBasket,1799950915,bigbasket@biz.com,Travel,Flight,India,Chennai,930479,XXXX-XXXX-5373,sam.sharma@example.com,4807261177,No,cashback credited,9/1/2020
TX105773,9/23/2024,AC8737,Karan Patel,debit,12.14,USD,80.6438,-2902597.24,Zomato,2771205271,zomato@biz.com,Utilities,Internet,UAE,Jaipur,347835,,karan.patel@yahoo.com,9724358828,No,suspected fraud,10/3/2022
TX101867,6/27/2024,AC5966,Maya Khan,debit,128,AED,18.3004,-1150843.94,ElectroWorld,,,Travel,Flight,UAE,Pune,152880,XXXX-XXXX-1055,maya.khan@example.com,-3144212948,No,,7/2/2019
TX105256,7/19/2024,AC7656,Rohit Roy,CREDIT,20.19,AED,20.9365,"?-2,726,727.42",LocalMart,8433738322,localmart@biz.com,Groceries,Supermarket,Australia,Gurugram,454639,XXXX-XXXX-8245,rohit.royyahoo.com,6851433126,No,repeat purchase,Nov-24
TX102826,5/30/2024,AC7699,Anita Gupta,CREDIT,147.86,USD,75.9945,-1625479.48,Myntra,,,Electronics,Mobile,UK,Pune,570726,,anita.gupta@hotmail.com,2902637306,No,manual adjustment,12/4/2019
